15000	3	-25.66600	-25.33752	-26.25870	-24.92088	-25.95213	-25.68525	-26.60499	-26.25488	-27.03065	-25.35831	-26.17966	-25.92307	-25.54951	-26.64231	-24.88707	-25.43413	-25.41866	-26.05410	-26.92331	-24.09517	-27.35658	-26.68156	-26.83203	-28.28074	-26.20531	-26.65540	-27.31099	-27.15267	-27.37957	-27.71210	-27.22655	-26.50879	-27.99257	-25.82118	-26.23830	-26.95754	-27.06628	-28.01034	-25.41411	-27.77043	-26.99596	-27.43275	-27.27045	-27.70466
16000	3	-25.68194	-25.35256	-26.27485	-24.93455	-25.96874	-25.70877	-26.60726	-26.27719	-27.03849	-25.38051	-26.18166	-25.94458	-25.56614	-26.64998	-24.90335	-25.44934	-25.41981	-26.06196	-26.93925	-24.09724	-27.37272	-26.70507	-26.84707	-28.29688	-26.23161	-26.67590	-27.31326	-27.17498	-27.39550	-27.71994	-27.24316	-26.53100	-28.00919	-25.84269	-26.24798	-26.97905	-27.08132	-28.02694	-25.42911	-27.79366	-26.99796	-27.44041	-27.29796	-27.72325
17000	3	-25.69685	-25.36671	-26.28975	-24.94750	-25.98414	-25.73061	-26.60954	-26.29778	-27.04584	-25.40089	-26.18375	-25.96423	-25.58159	-26.65725	-24.91771	-25.46240	-25.42194	-26.06970	-26.95416	-24.10090	-27.38763	-26.72692	-26.86122	-28.31179	-26.25555	-26.69389	-27.31553	-27.19557	-27.41041	-27.72728	-27.25856	-26.55138	-28.02459	-25.86151	-26.25506	-26.99870	-27.09547	-28.04240	-25.44312	-27.81527	-27.00005	-27.44768	-27.32335	-27.73948
18000	3	-25.71086	-25.38005	-26.30364	-24.95983	-25.99852	-25.75092	-26.61175	-26.31688	-27.05282	-25.41964	-26.18595	-25.98229	-25.59607	-26.66426	-24.93034	-25.47374	-25.42457	-26.07743	-26.96818	-24.10462	-27.40151	-26.74723	-26.87456	-28.32567	-26.27742	-26.70976	-27.31775	-27.21467	-27.42443	-27.73427	-27.27294	-26.57013	-28.03897	-25.87803	-26.26016	-27.01675	-27.10882	-28.05687	-25.45646	-27.83546	-27.00225	-27.45469	-27.34685	-27.75373
19000	3	-25.72409	-25.39245	-26.31668	-24.97149	-26.01211	-25.76967	-26.61346	-26.33466	-27.05952	-25.43667	-26.18806	-25.99897	-25.60981	-26.67105	-24.94094	-25.48366	-25.42658	-26.08526	-26.98140	-24.10531	-27.41456	-26.76597	-26.88696	-28.33872	-26.29737	-26.72380	-27.31945	-27.23245	-27.43765	-27.74096	-27.28653	-26.58716	-28.05255	-25.89249	-26.26364	-27.03344	-27.12122	-28.07045	-25.46959	-27.85437	-27.00436	-27.46149	-27.36866	-27.76625
20000	3	-25.73667	-25.40432	-26.32902	-24.98277	-26.02496	-25.78726	-26.61537	-26.35134	-27.06606	-25.45252	-26.19047	-26.01452	-25.62286	-26.67777	-24.95055	-25.49253	-25.42933	-26.09314	-26.99398	-24.10741	-27.42689	-26.78356	-26.89883	-28.35105	-26.31578	-26.73642	-27.32137	-27.24913	-27.45024	-27.74751	-27.29938	-26.60301	-28.06541	-25.90543	-26.26615	-27.04898	-27.13308	-28.08328	-25.48212	-27.87220	-27.00677	-27.46820	-27.38903	-27.77748
21000	3	-25.74871	-25.41574	-26.34075	-24.99374	-26.03722	-25.80384	-26.61754	-26.36708	-27.07253	-25.46738	-26.19318	-26.02910	-25.63533	-26.68446	-24.95941	-25.50060	-25.43274	-26.10107	-27.00602	-24.11070	-27.43863	-26.80015	-26.91025	-28.36279	-26.33289	-26.74790	-27.32353	-27.26487	-27.46228	-27.75398	-27.31164	-26.61787	-28.07767	-25.91712	-26.26804	-27.06357	-27.14450	-28.09546	-25.49413	-27.88907	-27.00948	-27.47489	-27.40814	-27.78767
22000	3	-25.76028	-25.42678	-26.35198	-25.00445	-26.04896	-25.81955	-26.61997	-26.38200	-27.07895	-25.48138	-26.19621	-26.04287	-25.64731	-26.69113	-24.96771	-25.50806	-25.43674	-26.10905	-27.01759	-24.11495	-27.44986	-26.81585	-26.92129	-28.37402	-26.34886	-26.75844	-27.32596	-27.27979	-27.47385	-27.76040	-27.32338	-26.63187	-28.08941	-25.92781	-26.26955	-27.07734	-27.15554	-28.10707	-25.50571	-27.90510	-27.01251	-27.48157	-27.42613	-27.79702
23000	3	-25.77144	-25.43749	-26.36279	-25.01492	-26.06027	-25.83448	-26.62266	-26.39622	-27.08535	-25.49464	-26.19953	-26.05594	-25.65887	-26.69783	-24.97558	-25.51507	-25.44124	-26.11708	-27.02875	-24.12002	-27.46067	-26.83079	-26.93200	-28.38482	-26.36386	-26.76822	-27.32865	-27.29401	-27.48501	-27.76680	-27.33469	-26.64513	-28.10071	-25.93769	-26.27087	-27.09041	-27.16625	-28.11818	-25.51692	-27.92040	-27.01583	-27.48826	-27.44315	-27.80572
24000	3	-25.78224	-25.44792	-26.37323	-25.02520	-26.07119	-25.84873	-26.62560	-26.40981	-27.09174	-25.50727	-26.20313	-26.06842	-25.67004	-26.70453	-24.98312	-25.52173	-25.44619	-26.12514	-27.03955	-24.12574	-27.47110	-26.84504	-26.94243	-28.39526	-26.37802	-26.77739	-27.33160	-27.30760	-27.49580	-27.77319	-27.34561	-26.65776	-28.11163	-25.94691	-26.27213	-27.10288	-27.17668	-28.12884	-25.52779	-27.93503	-27.01943	-27.49497	-27.45930	-27.81389
25000	3	-25.79272	-25.45810	-26.38335	-25.03530	-26.08177	-25.86238	-26.62879	-26.42286	-27.09813	-25.51935	-26.20698	-26.08037	-25.68091	-26.71126	-24.99042	-25.52813	-25.45151	-26.13322	-27.05003	-24.13202	-27.48122	-26.85869	-26.95261	-28.40538	-26.39145	-26.78607	-27.33478	-27.32066	-27.50628	-27.77958	-27.35619	-26.66984	-28.12222	-25.95560	-26.27342	-27.11483	-27.18686	-28.13910	-25.53836	-27.94907	-27.02328	-27.50169	-27.47468	-27.82165
5000	4	-25.37040	-25.04964	-25.93827	-24.64011	-25.62799	-25.26542	-26.47184	-25.83687	-26.82631	-24.92962	-26.04422	-25.49340	-25.21911	-26.43946	-24.45738	-25.00071	-25.33025	-25.85943	-26.62771	-23.85539	-27.03614	-26.26172	-26.54414	-27.96030	-25.69019	-26.16767	-27.17783	-26.73466	-27.08396	-27.50776	-26.90241	-26.08011	-27.66844	-25.30194	-25.78020	-26.52787	-26.77840	-27.70931	-25.05307	-27.36177	-26.86052	-27.22989	-26.77245	-27.24878
6000	4	-25.41943	-25.09798	-25.99202	-24.68667	-25.68218	-25.33286	-26.50227	-25.90501	-26.86578	-25.00054	-26.07427	-25.56514	-25.27463	-26.47826	-24.53538	-25.08027	-25.32823	-25.88992	-26.67674	-23.82748	-27.08989	-26.32917	-26.59249	-28.01405	-25.77591	-26.25287	-27.20827	-26.80280	-27.13300	-27.54723	-26.95660	-26.15103	-27.72263	-25.39428	-25.87134	-26.59961	-26.82674	-27.75856	-25.09042	-27.42689	-26.89057	-27.26869	-26.85261	-27.32809
7000	4	-25.46022	-25.13683	-26.03670	-24.72121	-25.72716	-25.39044	-26.52097	-25.96277	-26.89508	-25.06032	-26.09054	-25.62538	-25.31971	-26.50552	-24.59764	-25.14458	-25.30922	-25.90609	-26.71753	-23.78255	-27.13457	-26.38674	-26.63134	-28.05873	-25.84862	-26.32410	-27.22697	-26.86057	-27.17379	-27.57653	-27.00158	-26.21081	-27.76760	-25.47109	-25.94501	-26.65985	-26.86560	-27.80010	-25.11712	-27.48265	-26.90684	-27.29595	-26.92133	-27.39438
8000	4	-25.49434	-25.16799	-26.07375	-24.74647	-25.76446	-25.44004	-26.52957	-26.01194	-26.91567	-25.11092	-26.09564	-25.67595	-25.35623	-26.52320	-24.64644	-25.19549	-25.28343	-25.91239	-26.75165	-23.75485	-27.17162	-26.43634	-26.66250	-28.09578	-25.91059	-26.38317	-27.23557	-26.90973	-27.20791	-27.59711	-27.03888	-26.26141	-27.80491	-25.53463	-26.00241	-26.71042	-26.89676	-27.83551	-25.13866	-27.53085	-26.91194	-27.31364	-26.98074	-27.44904
9000	4	-25.52293	-25.19304	-26.10424	-24.76501	-25.79523	-25.48293	-26.53047	-26.05370	-26.92922	-25.15369	-26.09291	-25.71815	-25.38567	-26.53356	-24.68377	-25.23448	-25.25765	-25.91290	-26.78024	-23.73911	-27.20212	-26.47924	-26.68755	-28.12628	-25.96331	-26.43126	-27.23646	-26.95150	-27.23650	-27.61066	-27.06965	-26.30418	-27.83567	-25.58639	-26.04442	-26.75262	-26.92180	-27.86587	-25.15669	-27.57265	-26.90921	-27.32400	-27.03225	-27.49302
10000	4	-25.54700	-25.21341	-26.12917	-24.77895	-25.82053	-25.52013	-26.52630	-26.08910	-26.93752	-25.18978	-26.08558	-25.75312	-25.40943	-26.53886	-24.71168	-25.26323	-25.23523	-25.91064	-26.80431	-23.73189	-27.22704	-26.51643	-26.70792	-28.15120	-26.00796	-26.46954	-27.23229	-26.98689	-27.26056	-27.61897	-27.09495	-26.34026	-27.86097	-25.62772	-26.07262	-26.78759	-26.94217	-27.89200	-25.17225	-27.60899	-26.90188	-27.32929	-27.07692	-27.52742
11000	4	-25.56716	-25.22962	-26.14929	-24.78926	-25.84117	-25.55208	-26.51823	-26.11881	-26.94171	-25.21954	-26.07476	-25.78164	-25.42862	-26.54052	-24.73021	-25.28293	-25.21355	-25.90742	-26.82447	-23.71509	-27.24717	-26.54839	-26.72413	-28.17133	-26.04520	-26.49876	-27.22422	-27.01660	-27.28073	-27.62315	-27.11559	-26.37002	-27.88161	-25.65940	-26.08825	-26.81610	-26.95838	-27.91441	-25.18610	-27.64044	-26.89106	-27.33095	-27.11541	-27.55290
12000	4	-25.58434	-25.24317	-26.16566	-24.79770	-25.85818	-25.57978	-26.50889	-26.14389	-26.94357	-25.24434	-26.06341	-25.80498	-25.44437	-26.54044	-24.74265	-25.29585	-25.19654	-25.90464	-26.84165	-23.70563	-27.26353	-26.57609	-26.73768	-28.18769	-26.07627	-26.52066	-27.21489	-27.04168	-27.29791	-27.62502	-27.13260	-26.39483	-27.89862	-25.68332	-26.09456	-26.83944	-26.97193	-27.93382	-25.19863	-27.66784	-26.87971	-27.33087	-27.14867	-27.57128
13000	4	-25.59923	-25.25491	-26.17915	-24.80521	-25.87240	-25.60394	-26.49964	-26.16523	-26.94425	-25.26514	-26.05278	-25.82419	-25.45762	-26.53976	-24.75085	-25.30384	-25.18407	-25.90297	-26.85654	-23.70181	-27.27702	-26.60025	-26.74942	-28.20118	-26.10223	-26.53676	-27.20564	-27.06302	-27.31280	-27.62570	-27.14682	-26.41563	-27.91285	-25.70109	-26.09433	-26.85866	-26.98367	-27.95078	-25.21031	-27.69185	-26.86908	-27.33020	-27.17751	-27.58412
14000	4	-25.61240	-25.26549	-26.19050	-24.81239	-25.88458	-25.62521	-26.49133	-26.18359	-26.94456	-25.28281	-26.04362	-25.84024	-25.46911	-26.53925	-24.75630	-25.30848	-25.17574	-25.90274	-26.86972	-23.70240	-27.28838	-26.62152	-26.76000	-28.21254	-26.12403	-26.54850	-27.19732	-27.08139	-27.32597	-27.62600	-27.15900	-26.43330	-27.92503	-25.71420	-26.08997	-26.87470	-26.99425	-27.96576	-25.22148	-27.71310	-26.85992	-27.32968	-27.20267	-27.59289
15000	4	-25.62433	-25.27540	-26.20036	-24.81963	-25.89530	-25.64417	-26.48443	-26.19968	-26.94505	-25.29809	-26.03626	-25.85392	-25.47942	-26.53934	-24.76016	-25.31103	-25.17104	-25.90403	-26.88164	-23.70643	-27.29823	-26.64048	-26.76991	-28.22239	-26.14258	-26.55712	-27.19042	-27.09747	-27.33790	-27.62650	-27.16972	-26.44858	-27.93575	-25.72398	-26.08337	-26.88839	-27.00416	-27.97918	-25.23238	-27.73211	-26.85256	-27.32977	-27.22483	-27.59884
16000	4	-25.63537	-25.28497	-26.20920	-24.82717	-25.90503	-25.66132	-26.47914	-26.21406	-26.94606	-25.31161	-26.03081	-25.86590	-25.48900	-26.54028	-24.76323	-25.31246	-25.16946	-25.90679	-26.89268	-23.71320	-27.30708	-26.65762	-26.77948	-28.23124	-26.15863	-26.56364	-27.18513	-27.11185	-27.34894	-27.62751	-27.17945	-26.46210	-27.94547	-25.73147	-26.07591	-26.90037	-27.01373	-27.99138	-25.24318	-27.74935	-26.84710	-27.33072	-27.24457	-27.60299
17000	4	-25.64581	-25.29441	-26.21741	-24.83510	-25.91411	-25.67704	-26.47550	-26.22717	-26.94776	-25.32384	-26.02721	-25.87670	-25.49814	-26.54218	-24.76609	-25.31342	-25.17051	-25.91090	-26.90312	-23.72210	-27.31528	-26.67334	-26.78892	-28.23944	-26.17279	-26.56884	-27.18149	-27.12496	-27.35937	-27.62921	-27.18853	-26.47433	-27.95456	-25.73749	-26.06848	-26.91117	-27.02318	-28.00264	-25.25398	-27.76518	-26.84351	-27.33261	-27.26239	-27.60609
18000	4	-25.65574	-25.30358	-26.22516	-24.84325	-25.92275	-25.69142	-26.47294	-26.23925	-26.95009	-25.33486	-26.02501	-25.88656	-25.50701	-26.54487	-24.76851	-25.31419	-25.17294	-25.91608	-26.91305	-23.73097	-27.32304	-26.68772	-26.79809	-28.24720	-26.18537	-26.57309	-27.17893	-27.13704	-27.36930	-27.63153	-27.19717	-26.48535	-27.96319	-25.74241	-26.06138	-26.92103	-27.03234	-28.01310	-25.26491	-27.77982	-26.84131	-27.33530	-27.27858	-27.60848
19000	4	-25.66505	-25.31178	-26.23248	-24.85104	-25.93099	-25.70401	-26.47001	-26.25025	-26.95266	-25.34409	-26.02321	-25.89545	-25.51563	-26.54791	-24.76924	-25.31454	-25.17436	-25.92193	-26.92236	-23.73558	-27.33036	-26.70032	-26.80629	-28.25452	-26.19624	-26.57630	-27.17600	-27.14804	-27.37861	-27.63411	-27.20541	-26.49458	-27.97144	-25.74598	-26.05418	-26.92992	-27.04054	-28.02274	-25.27613	-27.79325	-26.83951	-27.33835	-27.29316	-27.60994
20000	4	-25.67417	-25.32007	-26.23973	-24.85924	-25.93912	-25.71586	-26.46842	-26.26076	-26.95597	-25.35283	-26.02283	-25.90399	-25.52426	-26.55181	-24.77048	-25.31532	-25.17747	-25.92870	-26.93148	-23.74202	-27.33761	-26.71217	-26.81458	-28.26177	-26.20632	-26.57941	-27.17441	-27.15855	-27.38773	-27.63742	-27.21354	-26.50332	-27.97957	-25.74938	-26.04806	-26.93845	-27.04883	-28.03193	-25.28737	-27.80597	-26.83913	-27.34224	-27.30676	-27.61151
21000	4	-25.68318	-25.32849	-26.24701	-24.86784	-25.94724	-25.72716	-26.46804	-26.27094	-26.95999	-25.36127	-26.02373	-25.91234	-25.53293	-26.55648	-24.77235	-25.31664	-25.18199	-25.93625	-26.94049	-23.74992	-27.34488	-26.72346	-26.82300	-28.26904	-26.21587	-26.58262	-27.17403	-27.16873	-27.39675	-27.64143	-27.22166	-26.51176	-27.98769	-25.75283	-26.04311	-26.94680	-27.05726	-28.04077	-25.29862	-27.81814	-26.84003	-27.34691	-27.31959	-27.61335
22000	4	-25.69213	-25.33705	-26.25436	-24.87677	-25.95539	-25.73802	-26.46875	-26.28089	-26.96463	-25.36954	-26.02572	-25.92061	-25.54169	-26.56181	-24.77484	-25.31854	-25.18768	-25.94444	-26.94944	-23.75898	-27.35223	-26.73432	-26.83156	-28.27639	-26.22505	-26.58606	-27.17474	-27.17868	-27.40569	-27.64607	-27.22981	-26.52003	-27.99584	-25.75646	-26.03931	-26.95507	-27.06582	-28.04935	-25.30989	-27.82987	-26.84202	-27.35225	-27.33182	-27.61556
23000	4	-25.70104	-25.34575	-26.26182	-24.88599	-25.96360	-25.74855	-26.47041	-26.29068	-26.96982	-25.37772	-26.02867	-25.92886	-25.55054	-26.56773	-24.77796	-25.32102	-25.19434	-25.95314	-26.95835	-23.76895	-27.35969	-26.74486	-26.84026	-28.28385	-26.23399	-26.58980	-27.17640	-27.18847	-27.41461	-27.65127	-27.23802	-26.52821	-28.00404	-25.76036	-26.03663	-26.96332	-27.07452	-28.05771	-25.32117	-27.84125	-26.84497	-27.35817	-27.34358	-27.61820
24000	4	-25.70994	-25.35457	-26.26939	-24.89544	-25.97187	-25.75883	-26.47289	-26.30037	-26.97550	-25.38586	-26.03243	-25.93713	-25.55946	-26.57414	-24.78166	-25.32405	-25.20178	-25.96226	-26.96725	-23.77963	-27.36726	-26.75514	-26.84908	-28.29142	-26.24277	-26.59386	-27.17889	-27.19816	-27.42350	-27.65695	-27.24629	-26.53635	-28.01232	-25.76455	-26.03496	-26.97160	-27.08334	-28.06592	-25.33243	-27.85235	-26.84872	-27.36458	-27.35495	-27.62127
25000	4	-25.71882	-25.36350	-26.27707	-24.90508	-25.98022	-25.76891	-26.47609	-26.30999	-26.98158	-25.39400	-26.03687	-25.94545	-25.56848	-26.58097	-24.78590	-25.32760	-25.20986	-25.97169	-26.97613	-23.79085	-27.37495	-26.76522	-26.85801	-28.29910	-26.25145	-26.59825	-27.18209	-27.20778	-27.43238	-27.66303	-27.25464	-26.54449	-28.02067	-25.76906	-26.03424	-26.97992	-27.09226	-28.07398	-25.34365	-27.86320	-26.85317	-27.37140	-27.36601	-27.62478
5000	5	-25.35874	-25.03788	-25.92532	-24.62672	-25.61539	-25.25452	-26.46395	-25.82511	-26.81797	-24.91839	-26.03423	-25.48152	-25.20642	-26.42976	-24.44458	-24.98816	-25.30086	-25.84375	-26.61605	-23.70918	-27.02319	-26.25083	-26.53239	-27.94735	-25.67816	-26.15564	-27.16995	-26.72290	-27.07231	-27.49941	-26.88981	-26.06888	-27.65584	-25.28894	-25.76776	-26.51598	-26.76664	-27.69788	-25.00321	-27.35110	-26.85053	-27.22019	-26.76050	-27.23643
6000	5	-25.40945	-25.08721	-25.98089	-24.67241	-25.67130	-25.32375	-26.49375	-25.89501	-26.85810	-24.99095	-26.06236	-25.55490	-25.26310	-26.46838	-24.52328	-25.06878	-25.28615	-25.87001	-26.66676	-23.69417	-27.07876	-26.32006	-26.58172	-28.00292	-25.76577	-26.24253	-27.19974	-26.79280	-27.12301	-27.53955	-26.94572	-26.14144	-27.71175	-25.38315	-25.86039	-26.58936	-26.81597	-27.74893	-25.03833	-27.41800	-26.87865	-27.25882	-26.84259	-27.31732
7000	5	-25.45098	-25.12591	-26.02632	-24.70474	-25.71694	-25.38226	-26.50977	-25.95357	-26.88652	-25.05136	-26.07454	-25.61570	-25.30814	-26.49375	-24.58454	-25.13276	-25.25693	-25.88090	-26.70829	-23.65829	-27.12419	-26.37856	-26.62042	-28.04835	-25.83939	-26.31428	-27.21576	-26.85136	-27.16454	-27.56797	-26.99136	-26.20185	-27.75738	-25.46067	-25.93412	-26.65017	-26.85467	-27.79149	-25.06332	-27.47473	-26.89084	-27.28419	-26.91237	-27.38388
8000	5	-25.48514	-25.15611	-26.06325	-24.72718	-25.75406	-25.43213	-26.51439	-26.00275	-26.90511	-25.10176	-26.07453	-25.66597	-25.34376	-26.50848	-24.63111	-25.18223	-25.22429	-25.88205	-26.74245	-23.63879	-27.16113	-26.42844	-26.65062	-28.08529	-25.90147	-26.37282	-27.22038	-26.90054	-27.19871	-27.58655	-27.02848	-26.25225	-27.79450	-25.52397	-25.99036	-26.70044	-26.88487	-27.82734	-25.08406	-27.52325	-26.89083	-27.29891	-26.97216	-27.43758
9000	5	-25.51327	-25.17974	-26.09298	-24.74283	-25.78403	-25.47478	-26.51090	-26.04392	-26.91606	-25.14370	-26.06673	-25.70719	-25.37178	-26.51551	-24.66548	-25.21912	-25.19461	-25.87828	-26.77058	-23.63018	-27.19085	-26.47109	-26.67425	-28.11501	-25.95363	-26.41954	-27.21689	-26.94171	-27.22683	-27.59751	-27.05845	-26.29419	-27.82447	-25.57477	-26.03042	-26.74165	-26.90851	-27.85767	-25.10192	-27.56487	-26.88303	-27.30594	-27.02347	-27.47960
10000	5	-25.53654	-25.19855	-26.11671	-24.75419	-25.80814	-25.51135	-26.50261	-26.07829	-26.92164	-25.17853	-26.05503	-25.74075	-25.39386	-26.51763	-24.69023	-25.24552	-25.17046	-25.87283	-26.79385	-23.62923	-27.21459	-26.50766	-26.69306	-28.13875	-25.99723	-26.45590	-27.20860	-26.97609	-27.25011	-27.60309	-27.08256	-26.32902	-27.84859	-25.61472	-26.05638	-26.77521	-26.92731	-27.88345	-25.11785	-27.60063	-26.87133	-27.30807	-27.06750	-27.51133
11000	5	-25.55560	-25.21292	-26.13526	-24.76193	-25.82725	-25.54225	-26.49049	-26.10656	-26.92297	-25.20650	-26.04010	-25.76741	-25.41115	-26.51618	-24.70505	-25.26266	-25.14729	-25.86695	-26.81291	-23.61636	-27.23314	-26.53856	-26.70743	-28.15730	-26.03291	-26.48268	-27.19648	-27.00435	-27.26916	-27.60441	-27.10167	-26.35699	-27.86770	-25.64459	-26.06957	-26.80187	-26.94169	-27.90520	-25.13181	-27.63111	-26.85640	-27.30661	-27.10492	-27.53349
12000	5	-25.57160	-25.22478	-26.14997	-24.76832	-25.84267	-25.56871	-26.47790	-26.13006	-26.92234	-25.22935	-26.02566	-25.78882	-25.42510	-26.51357	-24.71417	-25.27336	-25.12999	-25.86247	-26.82891	-23.61076	-27.24785	-26.56502	-26.71929	-28.17200	-26.06222	-26.50208	-27.18389	-27.02786	-27.28517	-27.60379	-27.11709	-26.37984	-27.88312	-25.66674	-26.07390	-26.82329	-26.95354	-27.92380	-25.14489	-27.65736	-26.84196	-27.30401	-27.13687	-27.54847
13000	5	-25.58536	-25.23508	-26.16188	-24.77432	-25.85540	-25.59158	-26.46624	-26.14984	-26.92103	-25.24824	-26.01291	-25.80621	-25.43678	-26.51102	-24.71965	-25.27966	-25.11809	-25.85993	-26.84267	-23.61073	-27.25976	-26.58788	-26.72959	-28.18391	-26.08639	-26.51590	-27.17223	-27.04763	-27.29893	-27.60247	-27.12982	-26.39873	-27.89585	-25.68298	-26.07237	-26.84067	-26.96384	-27.93988	-25.15750	-27.68014	-26.82921	-27.30145	-27.16431	-27.55814
14000	5	-25.59753	-25.24453	-26.17184	-24.78050	-25.86627	-25.61159	-26.45630	-26.16678	-26.91987	-25.26414	-26.00246	-25.82065	-25.44701	-26.50925	-24.72306	-25.28320	-25.11092	-25.85947	-26.85484	-23.61503	-27.26972	-26.60789	-26.73904	-28.19388	-26.10655	-26.52574	-27.16230	-27.06457	-27.31109	-27.60131	-27.14069	-26.41463	-27.90672	-25.69495	-26.06746	-26.85511	-26.97329	-27.95401	-25.16991	-27.70018	-26.81876	-27.29968	-27.18809	-27.56418
15000	5	-25.60861	-25.25362	-26.18055	-24.78720	-25.87592	-25.62940	-26.44846	-26.18164	-26.91939	-25.27790	-25.99451	-25.83302	-25.45637	-26.50862	-24.72553	-25.28523	-25.10780	-25.86106	-26.86592	-23.62268	-27.27842	-26.62571	-26.74812	-28.20258	-26.12366	-26.53293	-27.15445	-27.07943	-27.32218	-27.60084	-27.15034	-26.42839	-27.91637	-25.70402	-26.06100	-26.86748	-26.98238	-27.96665	-25.18231	-27.71808	-26.81081	-27.29906	-27.20897	-27.56795
16000	5	-25.61900	-25.26266	-26.18851	-24.79456	-25.88483	-25.64554	-26.44278	-26.19503	-26.91987	-25.29016	-25.98901	-25.84400	-25.46530	-26.50931	-24.72781	-25.28666	-25.10807	-25.86450	-26.87631	-23.63295	-27.28638	-26.64185	-26.75717	-28.21054	-26.13853	-26.53848	-27.14878	-27.09282	-27.33256	-27.60132	-27.15925	-26.44065	-27.92527	-25.71124	-26.05423	-26.87847	-26.99142	-27.97817	-25.19479	-27.73434	-26.80531	-27.29975	-27.22759	-27.57047
17000	5	-25.62895	-25.27182	-26.19608	-24.80263	-25.89334	-25.66044	-26.43920	-26.20739	-26.92141	-25.30141	-25.98578	-25.85410	-25.47406	-26.51132	-24.73037	-25.28805	-25.11113	-25.86958	-26.88626	-23.64524	-27.29395	-26.65675	-26.76633	-28.21811	-26.15181	-26.54314	-27.14519	-27.10518	-27.34252	-27.60286	-27.16776	-26.45190	-27.93378	-25.71737	-26.04794	-26.88857	-27.00059	-27.98887	-25.20740	-27.74935	-26.80208	-27.30175	-27.24447	-27.57245
18000	5	-25.63854	-25.28087	-26.20340	-24.81109	-25.90159	-25.67411	-26.43692	-26.21891	-26.92381	-25.31165	-25.98417	-25.86351	-25.48276	-26.51434	-24.73279	-25.28952	-25.11555	-25.87587	-26.89585	-23.65725	-27.30128	-26.67042	-26.77538	-28.22544	-26.16372	-26.54719	-27.14292	-27.11670	-27.35211	-27.60526	-27.17601	-26.46214	-27.94204	-25.72266	-26.04223	-26.89797	-27.00963	-27.99886	-25.22017	-27.76329	-26.80047	-27.30478	-27.25987	-27.57411
19000	5	-25.64755	-25.28890	-26.21038	-24.81916	-25.90955	-25.68596	-26.43420	-26.22942	-26.92651	-25.32010	-25.98292	-25.87203	-25.49130	-26.51775	-24.73350	-25.29066	-25.11864	-25.88276	-26.90486	-23.66450	-27.30825	-26.68227	-26.78341	-28.23241	-26.17399	-26.55031	-27.14020	-27.12722	-27.36111	-27.60796	-27.18397	-26.47059	-27.94999	-25.72667	-26.03642	-26.90649	-27.01766	-28.00805	-25.23311	-27.77607	-26.79922	-27.30819	-27.27372	-27.57501
20000	5	-25.65650	-25.29718	-26.21747	-24.82780	-25.91756	-25.69724	-26.43305	-26.23964	-26.93015	-25.32829	-25.98329	-25.88042	-25.50001	-26.52220	-24.73501	-25.29244	-25.12348	-25.89069	-26.91381	-23.67351	-27.31534	-26.69354	-26.79169	-28.23950	-26.18370	-26.55361	-27.13905	-27.13743	-27.37006	-27.61160	-27.19198	-26.47878	-27.95801	-25.73073	-26.03188	-26.91488	-27.02595	-28.01690	-25.24609	-27.78828	-26.79959	-27.31264	-27.28676	-27.57634
21000	5	-25.66546	-25.30574	-26.22474	-24.83697	-25.92570	-25.70810	-26.43329	-26.24968	-26.93465	-25.33638	-25.98508	-25.88880	-25.50891	-26.52756	-24.73737	-25.29491	-25.12977	-25.89948	-26.92277	-23.68391	-27.32262	-26.70441	-26.80025	-28.24678	-26.19307	-26.55723	-27.13929	-27.14747	-27.37902	-27.61610	-27.20013	-26.48687	-27.96615	-25.73501	-26.02861	-26.92327	-27.03451	-28.02550	-25.25911	-27.80007	-26.80138	-27.31799	-27.29919	-27.57821
22000	5	-25.67445	-25.31455	-26.23222	-24.84655	-25.93400	-25.71866	-26.43474	-26.25963	-26.93988	-25.34446	-25.98806	-25.89726	-25.51800	-26.53368	-24.74054	-25.29806	-25.13722	-25.90894	-26.93176	-23.69536	-27.33009	-26.71497	-26.80905	-28.25425	-26.20224	-26.56125	-27.14073	-27.15742	-27.38802	-27.62133	-27.20842	-26.49495	-27.97445	-25.73961	-26.02655	-26.93172	-27.04331	-28.03392	-25.27213	-27.81154	-26.80436	-27.32411	-27.31116	-27.58067
23000	5	-25.68349	-25.32357	-26.23990	-24.85648	-25.94245	-25.72902	-26.43723	-26.26954	-26.94575	-25.35260	-25.99205	-25.90581	-25.52727	-26.54045	-24.74445	-25.30186	-25.14561	-25.91894	-26.94080	-23.70763	-27.33777	-26.72532	-26.81808	-28.26193	-26.21130	-26.56569	-27.14322	-27.16734	-27.39706	-27.62720	-27.21687	-26.50309	-27.98289	-25.74455	-26.02563	-26.94028	-27.05233	-28.04222	-25.28512	-27.82277	-26.80835	-27.33088	-27.32278	-27.58372
24000	5	-25.69258	-25.33277	-26.24777	-24.86669	-25.95104	-25.73921	-26.44059	-26.27944	-26.95216	-25.36081	-25.99688	-25.91448	-25.53667	-26.54775	-24.74903	-25.30625	-25.15474	-25.92934	-26.94989	-23.72050	-27.34565	-26.73552	-26.82728	-28.26981	-26.22032	-26.57054	-27.14658	-27.17723	-27.40614	-27.63360	-27.22546	-26.51130	-27.99148	-25.74985	-26.02572	-26.94895	-27.06154	-28.05041	-25.29804	-27.83379	-26.81318	-27.33818	-27.33412	-27.58733
